All,全て,module,Magento_AdminGws
None,なし,module,Magento_AdminGws
"Allowed Scopes",許可されたスコープ,module,Magento_AdminGws
"You need more permissions to delete this item(s): %1.","このアイテムを削除するにはさらに権限が必要です: %1。",module,Magento_AdminGws
"There are rules that have been changed but were not applied. Only users with exclusive access can apply rules.","There are rules that have been changed but were not applied. Only users with exclusive access can apply rules.",module,Magento_AdminGws
"Please assign this entity to a store view.",この属性をストアビューに割り当ててください。,module,Magento_AdminGws
"You can create an order in an active store only.","You can create an order in an active store only.",module,Magento_AdminGws
"Please assign this item to a store view.",このアイテムをストアビューに割り当ててください。,module,Magento_AdminGws
"You need more permissions to save this item.",このアイテムを保存するにはさらに多くの権限が必要です。,module,Magento_AdminGws
"You need more permissions to delete this item.",このアイテムを削除するにはさらに権限が必要です。,module,Magento_AdminGws
"You need more permissions to view this item.",このアイテムを表示するにはさらに権限が必要です。,module,Magento_AdminGws
"Please specify at least one website or one store group.",最低1つのウェブサイトかストアグループを指定してください。,module,Magento_AdminGws
"You need more permissions to set All Scopes to a Role.",すべてのスコープをロールに設定するには、さらに多くの権限が必要です。,module,Magento_AdminGws
"Incorrect website ID: %1","不適切なウェブサイトID: %1",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","ウェブサイト""%1"" にアクセスするにはさらに多くの権限が必要です。",module,Magento_AdminGws
"Incorrect store ID: %1","店舗IDが正しくありません: %1",module,Magento_AdminGws
"You need more permissions to save this setting.",この設定を保存するにはさらに多くの権限が必要です。,module,Magento_AdminGws
"Role Scopes",権限範囲,module,Magento_AdminGws
Custom,カスタム,module,Magento_AdminGws
"Read Details",詳細を読む,module,Magento_AdminNotification
"Mark as Read",既読にする,module,Magento_AdminNotification
"Are you sure?",よろしいですか？,module,Magento_AdminNotification
Remove,削除,module,Magento_AdminNotification
"Messages Inbox",受信箱,module,Magento_AdminNotification
"You have %1 new system messages",%1の新規メッセージがあります,module,Magento_AdminNotification
"You have %1 new system message",%1の新規メッセージがあります,module,Magento_AdminNotification
"Incoming Message",受信メッセージ,module,Magento_AdminNotification
close,閉じる,module,Magento_AdminNotification
"Read details","Read details",module,Magento_AdminNotification
Notifications,お知らせ,module,Magento_AdminNotification
"The message has been marked as Read.",メッセージは既読にされました,module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.",エラーのためにメッセージを既読にできませんでした,module,Magento_AdminNotification
"Please select messages.",メッセージを選択してください。,module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.",合計%1件のレコードが既読になりました,module,Magento_AdminNotification
"The message has been removed.",メッセージを削除しました。,module,Magento_AdminNotification
"We couldn't remove the messages because of an error.",エラーのためにメッセージを削除できませんでした,module,Magento_AdminNotification
"Total of %1 record(s) have been removed.",合計%1件のレコードが削除されました,module,Magento_AdminNotification
"1 Hour",1時間,module,Magento_AdminNotification
"2 Hours",2時間,module,Magento_AdminNotification
"6 Hours",6時間,module,Magento_AdminNotification
"12 Hours",12時間,module,Magento_AdminNotification
"24 Hours",24時間,module,Magento_AdminNotification
critical,重要,module,Magento_AdminNotification
major,メジャー,module,Magento_AdminNotification
minor,マイナー,module,Magento_AdminNotification
notice,お知らせ,module,Magento_AdminNotification
"Wrong message type",不正なメッセージ種別,module,Magento_AdminNotification
